_id,almacenamiento_numero,dbscan_cluster,dbscan_es_ruido,fecha_clustering_dbscan,marca_especif,precio_numerico,prediction,ram_numero
6a217e5e8267300cb074eb62,512.0,2,False,2026-06-04 20:59:36.635,3.0,599990.0,4,32.0
6a217e5e8267300cb074eb68,1024.0,1,False,2026-06-04 20:59:36.635,3.0,1049990.0,4,16.0
6a217e5e8267300cb074eb6b,512.0,1,False,2026-06-04 20:59:36.635,3.0,349990.0,0,8.0
6a217e5e8267300cb074eb6c,1024.0,1,False,2026-06-04 20:59:36.635,3.0,1049990.0,4,16.0
6a217e5e8267300cb074eb70,1024.0,0,False,2026-06-04 20:59:36.635,3.0,1549990.0,1,32.0
6a217e5e8267300cb074eb76,2048.0,6,False,2026-06-04 20:59:36.635,3.0,1352390.0,1,32.0
6a217e5e8267300cb074ea72,1024.0,1,False,2026-06-04 20:59:36.635,0.0,649990.0,4,16.0
6a217e5e8267300cb074ea73,512.0,1,False,2026-06-04 20:59:36.635,0.0,958545.0,4,16.0
6a217e5e8267300cb074ea75,1024.0,2,False,2026-06-04 20:59:36.636,0.0,1699990.0,1,24.0
6a217e5e8267300cb074ea7f,1024.0,1,False,2026-06-04 20:59:36.636,0.0,1340990.0,4,8.0
6a217e5e8267300cb074ea8c,2048.0,-1,True,2026-06-04 20:59:36.636,0.0,1699900.0,1,32.0
6a217e5e8267300cb074ea8e,1024.0,0,False,2026-06-04 20:59:36.636,0.0,2206990.0,1,32.0
6a217e5e8267300cb074ea8f,512.0,1,False,2026-06-04 20:59:36.636,0.0,1366990.0,4,16.0
6a217e5e8267300cb074ea92,512.0,1,False,2026-06-04 20:59:36.636,0.0,464990.0,0,8.0
6a217e5e8267300cb074ea98,256.0,1,False,2026-06-04 20:59:36.636,0.0,1273990.0,0,8.0
6a217e5e8267300cb074ea9d,1024.0,0,False,2026-06-04 20:59:36.636,0.0,2012990.0,1,32.0
6a217e5e8267300cb074ea9e,256.0,1,False,2026-06-04 20:59:36.636,0.0,489990.0,0,16.0
6a217e5e8267300cb074eaa0,512.0,1,False,2026-06-04 20:59:36.636,0.0,719990.0,0,16.0
6a217e5e8267300cb074eaa3,256.0,1,False,2026-06-04 20:59:36.636,0.0,457990.0,0,8.0
6a217e5e8267300cb074eaa7,512.0,1,False,2026-06-04 20:59:36.636,0.0,369990.0,0,16.0
6a217e5e8267300cb074eab2,256.0,1,False,2026-06-04 20:59:36.636,0.0,483990.0,0,8.0
6a217e5e8267300cb074eaba,1024.0,1,False,2026-06-04 20:59:36.636,0.0,297000.0,4,16.0
6a217e5e8267300cb074eac0,1024.0,0,False,2026-06-04 20:59:36.636,0.0,1994990.0,1,32.0
6a217e5e8267300cb074eac2,512.0,2,False,2026-06-04 20:59:36.636,0.0,1242990.0,4,32.0
6a217e5e8267300cb074eac7,1024.0,0,False,2026-06-04 20:59:36.636,0.0,1599990.0,1,32.0
6a217e5e8267300cb074eac9,512.0,1,False,2026-06-04 20:59:36.636,0.0,869990.0,0,16.0
6a217e5e8267300cb074eaca,1024.0,1,False,2026-06-04 20:59:36.636,0.0,438990.0,4,8.0
6a217e5e8267300cb074eacb,512.0,1,False,2026-06-04 20:59:36.637,0.0,1081990.0,4,16.0
6a217e5e8267300cb074eace,512.0,1,False,2026-06-04 20:59:36.637,0.0,739990.0,0,16.0
6a217e5e8267300cb074ead2,1024.0,0,False,2026-06-04 20:59:36.637,0.0,2599990.0,1,32.0
6a217e5e8267300cb074ead4,256.0,1,False,2026-06-04 20:59:36.637,0.0,734990.0,0,8.0
6a217e5e8267300cb074ead5,512.0,1,False,2026-06-04 20:59:36.637,0.0,639990.0,0,16.0
6a217e5e8267300cb074eadb,1024.0,0,False,2026-06-04 20:59:36.637,0.0,1994990.0,1,32.0
6a217e5e8267300cb074eadf,512.0,2,False,2026-06-04 20:59:36.637,0.0,2244990.0,1,32.0
6a217e5e8267300cb074eae0,1024.0,0,False,2026-06-04 20:59:36.637,0.0,1994990.0,1,32.0
6a217e5e8267300cb074eae1,512.0,1,False,2026-06-04 20:59:36.637,0.0,459900.0,0,8.0
6a217e5e8267300cb074eae2,1024.0,2,False,2026-06-04 20:59:36.637,0.0,1999990.0,1,24.0
6a217e5e8267300cb074eae4,128.0,1,False,2026-06-04 20:59:36.637,0.0,198397.0,0,4.0
6a217e5e8267300cb074eaec,1024.0,0,False,2026-06-04 20:59:36.637,0.0,2599990.0,1,32.0
6a217e5e8267300cb074eaf1,512.0,1,False,2026-06-04 20:59:36.637,0.0,1099990.0,4,16.0
6a217e5e8267300cb074eaf3,512.0,1,False,2026-06-04 20:59:36.637,0.0,569990.0,0,16.0
6a217e5e8267300cb074eaf4,1024.0,0,False,2026-06-04 20:59:36.638,0.0,1545990.0,1,32.0
6a217e5e8267300cb074eaf9,1024.0,1,False,2026-06-04 20:59:36.638,0.0,1983990.0,1,16.0
6a217e5e8267300cb074eafa,1024.0,0,False,2026-06-04 20:59:36.638,0.0,879990.0,4,32.0
6a217e5e8267300cb074eafc,1024.0,0,False,2026-06-04 20:59:36.638,0.0,1994990.0,1,32.0
6a217e5e8267300cb074eaff,1024.0,0,False,2026-06-04 20:59:36.638,0.0,2165990.0,1,32.0
6a217e5e8267300cb074eb02,512.0,1,False,2026-06-04 20:59:36.638,0.0,544990.0,0,8.0
6a217e5e8267300cb074eb04,512.0,1,False,2026-06-04 20:59:36.638,0.0,836990.0,0,8.0
6a217e5e8267300cb074eb0a,1024.0,0,False,2026-06-04 20:59:36.638,0.0,1994990.0,1,32.0
6a217e5e8267300cb074eb1a,512.0,1,False,2026-06-04 20:59:36.638,0.0,949990.0,4,16.0
6a217e5e8267300cb074eb26,512.0,1,False,2026-06-04 20:59:36.638,0.0,1081990.0,4,16.0
6a217e5e8267300cb074eb28,1024.0,1,False,2026-06-04 20:59:36.638,0.0,995990.0,4,16.0
6a217e5e8267300cb074eb29,512.0,1,False,2026-06-04 20:59:36.638,0.0,719990.0,0,16.0
6a217e5e8267300cb074eb2c,1024.0,0,False,2026-06-04 20:59:36.638,0.0,1994990.0,1,32.0
6a217e5e8267300cb074eb2d,512.0,1,False,2026-06-04 20:59:36.638,0.0,929990.0,4,16.0
6a217e5e8267300cb074eb32,1024.0,0,False,2026-06-04 20:59:36.638,3.0,1549990.0,1,32.0
6a217e5e8267300cb074eb37,512.0,1,False,2026-06-04 20:59:36.639,3.0,1165990.0,4,16.0
6a217e5e8267300cb074eb3b,512.0,1,False,2026-06-04 20:59:36.639,3.0,795990.0,0,8.0
6a217e5e8267300cb074eb3d,1024.0,0,False,2026-06-04 20:59:36.639,3.0,1583990.0,1,32.0
6a217e5e8267300cb074eb49,1024.0,1,False,2026-06-04 20:59:36.639,3.0,1049990.0,4,16.0
6a217e5e8267300cb074eb4b,1024.0,0,False,2026-06-04 20:59:36.639,3.0,899990.0,1,32.0
6a217e5e8267300cb074eb4f,512.0,1,False,2026-06-04 20:59:36.639,3.0,1165990.0,4,16.0
6a217e5e8267300cb074eb5b,512.0,1,False,2026-06-04 20:59:36.639,3.0,1173990.0,4,16.0
6a217e5e8267300cb074eb65,512.0,1,False,2026-06-04 20:59:36.639,3.0,699990.0,0,16.0
6a217e5e8267300cb074eb67,512.0,1,False,2026-06-04 20:59:36.639,3.0,719872.0,0,16.0
6a217e5e8267300cb074eb69,512.0,1,False,2026-06-04 20:59:36.639,3.0,699990.0,0,16.0
6a217e5e8267300cb074eb6a,512.0,1,False,2026-06-04 20:59:36.639,3.0,1839990.0,4,16.0
6a217e5e8267300cb074eb6d,1024.0,0,False,2026-06-04 20:59:36.639,3.0,899990.0,1,32.0
6a217e5e8267300cb074eb75,2048.0,0,False,2026-06-04 20:59:36.639,3.0,1149990.0,1,16.0
6a217e5e8267300cb074eb7c,2048.0,6,False,2026-06-04 20:59:36.639,3.0,1399990.0,1,32.0
6a217e5e8267300cb074eb80,1024.0,0,False,2026-06-04 20:59:36.639,3.0,1800990.0,1,32.0
6a217e5e8267300cb074eb83,512.0,2,False,2026-06-04 20:59:36.639,3.0,799990.0,4,32.0
6a217e5e8267300cb074eb8a,512.0,1,False,2026-06-04 20:59:36.639,3.0,859990.0,0,8.0
6a217e5e8267300cb074eb91,1024.0,1,False,2026-06-04 20:59:36.639,3.0,1049990.0,4,16.0
6a217e5e8267300cb074eb93,512.0,2,False,2026-06-04 20:59:36.639,3.0,799990.0,4,32.0
6a217e5e8267300cb074eb96,1024.0,0,False,2026-06-04 20:59:36.639,3.0,899990.0,1,32.0
6a217e5e8267300cb074eb9d,512.0,1,False,2026-06-04 20:59:36.639,3.0,669990.0,0,16.0
6a217e5e8267300cb074eba5,1024.0,1,False,2026-06-04 20:59:36.640,3.0,829990.0,4,16.0
6a217e5e8267300cb074eba8,512.0,1,False,2026-06-04 20:59:36.640,3.0,699990.0,0,16.0
6a217e5e8267300cb074eba9,256.0,1,False,2026-06-04 20:59:36.640,3.0,1015990.0,0,8.0
6a217e5e8267300cb074ebad,512.0,1,False,2026-06-04 20:59:36.640,3.0,1484990.0,4,16.0
6a217e5e8267300cb074ebaf,512.0,1,False,2026-06-04 20:59:36.640,3.0,699990.0,0,16.0
6a217e5e8267300cb074ebb1,512.0,1,False,2026-06-04 20:59:36.640,3.0,415990.0,0,8.0
6a217e5e8267300cb074ebb2,2048.0,0,False,2026-06-04 20:59:36.640,3.0,1149990.0,1,16.0
6a217e5e8267300cb074ebbc,256.0,1,False,2026-06-04 20:59:36.640,3.0,890990.0,0,8.0
6a217e5e8267300cb074ebbe,512.0,1,False,2026-06-04 20:59:36.640,3.0,699990.0,0,16.0
6a217e5e8267300cb074ebc3,1024.0,0,False,2026-06-04 20:59:36.640,3.0,1299990.0,1,32.0
6a217e5e8267300cb074ebce,256.0,1,False,2026-06-04 20:59:36.640,3.0,420990.0,0,8.0
6a217e5e8267300cb074ebcf,1024.0,1,False,2026-06-04 20:59:36.640,3.0,1049990.0,4,16.0
6a217e5e8267300cb074ebd0,1024.0,0,False,2026-06-04 20:59:36.640,3.0,1583990.0,1,32.0
6a217e5e8267300cb074ebd5,1024.0,0,False,2026-06-04 20:59:36.640,3.0,1444450.0,1,32.0
6a217e5e8267300cb074ebdf,1024.0,1,False,2026-06-04 20:59:36.641,3.0,2359990.0,1,16.0
6a217e5e8267300cb074ebe3,1024.0,0,False,2026-06-04 20:59:36.641,3.0,899990.0,1,32.0
6a217e5e8267300cb074ebe9,1024.0,0,False,2026-06-04 20:59:36.641,3.0,899990.0,1,32.0
6a217e5e8267300cb074ebeb,256.0,1,False,2026-06-04 20:59:36.641,3.0,339990.0,0,16.0
6a217e5e8267300cb074ebec,1024.0,1,False,2026-06-04 20:59:36.641,3.0,1049990.0,4,16.0
6a217e5e8267300cb074ebf3,1024.0,0,False,2026-06-04 20:59:36.641,3.0,1549990.0,1,32.0
6a217e5e8267300cb074ebf4,1024.0,7,False,2026-06-04 20:59:36.641,3.0,1499990.0,3,64.0
6a217e5e8267300cb074ebfd,2048.0,8,False,2026-06-04 20:59:36.641,3.0,1545590.0,3,64.0
6a217e5e8267300cb074ebff,512.0,1,False,2026-06-04 20:59:36.641,3.0,1298990.0,4,16.0
6a217e5e8267300cb074ec05,512.0,2,False,2026-06-04 20:59:36.641,3.0,799990.0,4,32.0
6a217e5e8267300cb074ec06,1024.0,7,False,2026-06-04 20:59:36.641,3.0,1499990.0,3,64.0
6a217e5e8267300cb074ec07,512.0,1,False,2026-06-04 20:59:36.641,3.0,607990.0,0,8.0
6a217e5e8267300cb074ec0b,512.0,1,False,2026-06-04 20:59:36.641,3.0,999999.0,4,16.0
6a217e5e8267300cb074ec0d,512.0,1,False,2026-06-04 20:59:36.641,3.0,1064990.0,4,16.0
6a217e5e8267300cb074ec11,1024.0,1,False,2026-06-04 20:59:36.641,3.0,829990.0,4,16.0
6a217e5e8267300cb074ec13,512.0,1,False,2026-06-04 20:59:36.641,3.0,1173990.0,4,16.0
6a217e5e8267300cb074ec16,512.0,1,False,2026-06-04 20:59:36.641,3.0,1173990.0,4,16.0
6a217e5e8267300cb074ec18,240.0,1,False,2026-06-04 20:59:36.641,3.0,269900.0,0,8.0
6a217e5e8267300cb074ec19,1024.0,1,False,2026-06-04 20:59:36.641,3.0,869390.0,4,16.0
6a217e5e8267300cb074ec22,512.0,1,False,2026-06-04 20:59:36.642,3.0,1165990.0,4,16.0
6a217e5e8267300cb074ec23,1024.0,1,False,2026-06-04 20:59:36.642,3.0,829990.0,4,16.0
6a217e5e8267300cb074ec2b,256.0,1,False,2026-06-04 20:59:36.642,3.0,775990.0,0,8.0
6a217e5e8267300cb074ec2c,1024.0,0,False,2026-06-04 20:59:36.642,3.0,1299990.0,1,32.0
6a217e5e8267300cb074ec32,1024.0,0,False,2026-06-04 20:59:36.642,3.0,899990.0,1,32.0
6a217e5e8267300cb074ec35,512.0,1,False,2026-06-04 20:59:36.642,3.0,642990.0,0,8.0
6a217e5e8267300cb074ec3d,512.0,1,False,2026-06-04 20:59:36.642,3.0,1173990.0,4,16.0
6a217e5e8267300cb074ec44,1024.0,1,False,2026-06-04 20:59:36.642,3.0,1049990.0,4,16.0
6a217e5e8267300cb074ec49,512.0,1,False,2026-06-04 20:59:36.642,3.0,1173990.0,4,16.0
6a217e5e8267300cb074ec51,1024.0,1,False,2026-06-04 20:59:36.642,3.0,829990.0,4,16.0
6a217e5e8267300cb074ec54,1024.0,0,False,2026-06-04 20:59:36.642,3.0,989990.0,1,32.0
6a217e5e8267300cb074ec57,256.0,1,False,2026-06-04 20:59:36.642,3.0,386361.0,0,8.0
6a217e5e8267300cb074ec5d,256.0,1,False,2026-06-04 20:59:36.642,3.0,916990.0,0,8.0
6a217e5e8267300cb074ec5e,256.0,1,False,2026-06-04 20:59:36.642,3.0,686990.0,0,8.0
6a217e5e8267300cb074ec61,512.0,2,False,2026-06-04 20:59:36.642,3.0,799990.0,4,32.0
6a217e5e8267300cb074eb77,1024.0,0,False,2026-06-04 20:59:36.642,3.0,1583990.0,1,32.0
6a217e5e8267300cb074eb7a,1024.0,1,False,2026-06-04 20:59:36.642,3.0,1049990.0,4,16.0
6a217e5e8267300cb074eb85,1024.0,0,False,2026-06-04 20:59:36.642,3.0,1583990.0,1,32.0
6a217e5e8267300cb074eb86,1024.0,0,False,2026-06-04 20:59:36.642,3.0,2369990.0,1,32.0
6a217e5e8267300cb074eb89,2048.0,6,False,2026-06-04 20:59:36.642,3.0,1399990.0,1,32.0
6a217e5e8267300cb074eb8f,512.0,1,False,2026-06-04 20:59:36.642,3.0,699990.0,0,16.0
6a217e5e8267300cb074eb97,512.0,1,False,2026-06-04 20:59:36.643,3.0,2139990.0,4,16.0
6a217e5e8267300cb074eb9a,1024.0,0,False,2026-06-04 20:59:36.643,3.0,1549990.0,1,32.0
6a217e5e8267300cb074eba0,1024.0,0,False,2026-06-04 20:59:36.643,3.0,1632990.0,1,32.0
6a217e5e8267300cb074eba3,2048.0,6,False,2026-06-04 20:59:36.643,3.0,1399990.0,1,32.0
6a217e5e8267300cb074ebae,1024.0,0,False,2026-06-04 20:59:36.643,3.0,1497290.0,1,32.0
6a217e5e8267300cb074ebb4,1024.0,0,False,2026-06-04 20:59:36.643,3.0,899990.0,1,32.0
6a217e5e8267300cb074ebb6,512.0,1,False,2026-06-04 20:59:36.643,3.0,1560990.0,4,16.0
6a217e5e8267300cb074ebc2,1024.0,1,False,2026-06-04 20:59:36.643,3.0,829990.0,4,16.0
6a217e5e8267300cb074ebc6,1024.0,0,False,2026-06-04 20:59:36.643,3.0,2284990.0,1,32.0
6a217e5e8267300cb074ebc7,256.0,1,False,2026-06-04 20:59:36.643,3.0,299000.0,0,8.0
6a217e5e8267300cb074ebd1,2048.0,0,False,2026-06-04 20:59:36.643,3.0,1149990.0,1,16.0
6a217e5e8267300cb074ebd6,1024.0,0,False,2026-06-04 20:59:36.643,3.0,1549990.0,1,32.0
6a217e5e8267300cb074ebd9,512.0,1,False,2026-06-04 20:59:36.643,3.0,699990.0,0,16.0
6a217e5e8267300cb074ebe0,1024.0,1,False,2026-06-04 20:59:36.643,3.0,829990.0,4,16.0
6a217e5e8267300cb074ebe6,1024.0,0,False,2026-06-04 20:59:36.643,3.0,1549990.0,1,32.0
6a217e5e8267300cb074ebef,1024.0,0,False,2026-06-04 20:59:36.643,3.0,1549990.0,1,32.0
6a217e5e8267300cb074ebf0,512.0,1,False,2026-06-04 20:59:36.643,3.0,1131990.0,0,8.0
6a217e5e8267300cb074ebf2,1024.0,1,False,2026-06-04 20:59:36.643,3.0,1014290.0,4,16.0
6a217e5e8267300cb074ebf6,1024.0,0,False,2026-06-04 20:59:36.643,3.0,1421990.0,1,32.0
6a217e5e8267300cb074ebfa,512.0,9,False,2026-06-04 20:59:36.643,3.0,1399990.0,3,64.0
6a217e5e8267300cb074ebfb,512.0,1,False,2026-06-04 20:59:36.643,3.0,699990.0,0,16.0
6a217e5e8267300cb074ebfe,512.0,1,False,2026-06-04 20:59:36.643,3.0,2199990.0,4,16.0
6a217e5e8267300cb074ec01,240.0,1,False,2026-06-04 20:59:36.644,3.0,289990.0,0,8.0
6a217e5e8267300cb074ec04,512.0,1,False,2026-06-04 20:59:36.644,3.0,699990.0,0,16.0
6a217e5e8267300cb074ec08,1024.0,0,False,2026-06-04 20:59:36.644,3.0,1549990.0,1,32.0
6a217e5e8267300cb074ec0a,1024.0,7,False,2026-06-04 20:59:36.644,3.0,1499990.0,3,64.0
6a217e5e8267300cb074ec0e,512.0,1,False,2026-06-04 20:59:36.644,3.0,1472990.0,4,16.0
6a217e5e8267300cb074ec10,512.0,1,False,2026-06-04 20:59:36.644,3.0,912990.0,0,16.0
6a217e5e8267300cb074ec14,256.0,1,False,2026-06-04 20:59:36.644,3.0,627990.0,0,8.0
6a217e5e8267300cb074ec15,1024.0,0,False,2026-06-04 20:59:36.644,3.0,1299990.0,1,32.0
6a217e5e8267300cb074ec1c,250.0,1,False,2026-06-04 20:59:36.644,3.0,319800.0,0,16.0
6a217e5e8267300cb074ec1d,1024.0,0,False,2026-06-04 20:59:36.644,3.0,2999990.0,1,32.0
6a217e5e8267300cb074ec21,512.0,1,False,2026-06-04 20:59:36.644,3.0,1134990.0,4,16.0
6a217e5e8267300cb074ec24,1024.0,0,False,2026-06-04 20:59:36.644,3.0,1549990.0,1,32.0
6a217e5e8267300cb074ec25,1024.0,0,False,2026-06-04 20:59:36.644,3.0,1331990.0,1,32.0
6a217e5e8267300cb074ec29,1024.0,1,False,2026-06-04 20:59:36.644,3.0,829990.0,4,16.0
6a217e5e8267300cb074ec2e,512.0,1,False,2026-06-04 20:59:36.644,3.0,1165990.0,4,16.0
6a217e5e8267300cb074ec31,1024.0,1,False,2026-06-04 20:59:36.644,3.0,2278990.0,1,16.0
6a217e5e8267300cb074ec33,1024.0,1,False,2026-06-04 20:59:36.645,3.0,1049990.0,4,16.0
6a217e5e8267300cb074ec37,2048.0,8,False,2026-06-04 20:59:36.645,3.0,1599990.0,3,64.0
6a217e5e8267300cb074ec38,1024.0,1,False,2026-06-04 20:59:36.645,3.0,1049990.0,4,16.0
6a217e5e8267300cb074ec3e,512.0,1,False,2026-06-04 20:59:36.645,3.0,1165990.0,4,16.0
6a217e5e8267300cb074ec3f,2048.0,8,False,2026-06-04 20:59:36.645,3.0,1599990.0,3,64.0
6a217e5e8267300cb074ec43,512.0,1,False,2026-06-04 20:59:36.645,3.0,1152216.0,4,16.0
6a217e5e8267300cb074ec48,1024.0,0,False,2026-06-04 20:59:36.645,3.0,899990.0,1,32.0
6a217e5e8267300cb074ec4e,1024.0,7,False,2026-06-04 20:59:36.645,3.0,1499990.0,3,64.0
6a217e5e8267300cb074ec4f,120.0,1,False,2026-06-04 20:59:36.645,3.0,189900.0,0,8.0
6a217e5e8267300cb074ec59,1024.0,0,False,2026-06-04 20:59:36.645,3.0,1583990.0,1,32.0
6a217e5e8267300cb074ec5c,1024.0,0,False,2026-06-04 20:59:36.645,3.0,1129990.0,1,32.0
6a217e5e8267300cb074ec64,1024.0,1,False,2026-06-04 20:59:36.645,3.0,1049990.0,4,16.0
6a217e5e8267300cb074ea77,512.0,1,False,2026-06-04 20:59:36.645,0.0,715990.0,0,16.0
6a217e5e8267300cb074ea7a,256.0,1,False,2026-06-04 20:59:36.645,0.0,629990.0,0,8.0
6a217e5e8267300cb074ea7d,512.0,1,False,2026-06-04 20:59:36.645,0.0,659990.0,0,16.0
6a217e5e8267300cb074ea7e,512.0,1,False,2026-06-04 20:59:36.645,0.0,829990.0,0,8.0
6a217e5e8267300cb074ea82,1024.0,0,False,2026-06-04 20:59:36.645,0.0,699990.0,4,32.0
6a217e5e8267300cb074ea88,512.0,1,False,2026-06-04 20:59:36.645,0.0,939990.0,0,8.0
6a217e5e8267300cb074ea89,128.0,1,False,2026-06-04 20:59:36.645,0.0,617280.0,0,4.0
6a217e5e8267300cb074ea8a,512.0,1,False,2026-06-04 20:59:36.645,0.0,969990.0,0,8.0
6a217e5e8267300cb074ea8b,256.0,1,False,2026-06-04 20:59:36.646,0.0,402990.0,0,8.0
6a217e5e8267300cb074ea90,256.0,1,False,2026-06-04 20:59:36.646,0.0,299990.0,0,8.0
6a217e5e8267300cb074ea99,512.0,1,False,2026-06-04 20:59:36.646,0.0,540390.0,0,16.0
6a217e5e8267300cb074ea9c,512.0,1,False,2026-06-04 20:59:36.646,0.0,759990.0,0,8.0
6a217e5e8267300cb074eaa5,512.0,1,False,2026-06-04 20:59:36.646,0.0,1081990.0,4,16.0
6a217e5e8267300cb074eaa9,512.0,1,False,2026-06-04 20:59:36.646,0.0,846990.0,0,16.0
6a217e5e8267300cb074eaac,64.0,1,False,2026-06-04 20:59:36.646,0.0,365357.0,0,8.0
6a217e5e8267300cb074eab6,512.0,1,False,2026-06-04 20:59:36.646,0.0,715990.0,0,16.0
6a217e5e8267300cb074eab8,512.0,1,False,2026-06-04 20:59:36.646,0.0,699990.0,0,16.0
6a217e5e8267300cb074eabd,256.0,1,False,2026-06-04 20:59:36.646,0.0,429990.0,0,16.0
6a217e5e8267300cb074eac5,256.0,1,False,2026-06-04 20:59:36.646,0.0,359990.0,0,8.0
6a217e5e8267300cb074eacf,1024.0,0,False,2026-06-04 20:59:36.646,0.0,1489990.0,1,32.0
6a217e5e8267300cb074ead8,512.0,1,False,2026-06-04 20:59:36.646,0.0,379990.0,0,8.0
6a217e5e8267300cb074eada,1024.0,0,False,2026-06-04 20:59:36.646,0.0,1965990.0,1,32.0
6a217e5e8267300cb074eadc,1024.0,0,False,2026-06-04 20:59:36.646,0.0,1890990.0,1,32.0
6a217e5e8267300cb074eadd,1024.0,0,False,2026-06-04 20:59:36.646,0.0,2284990.0,1,32.0
6a217e5e8267300cb074eae8,256.0,1,False,2026-06-04 20:59:36.646,0.0,373990.0,0,8.0
6a217e5e8267300cb074eae9,1024.0,0,False,2026-06-04 20:59:36.646,0.0,1599990.0,1,32.0
6a217e5e8267300cb074eaef,1024.0,1,False,2026-06-04 20:59:36.646,0.0,1780990.0,1,16.0
6a217e5e8267300cb074eaf5,512.0,1,False,2026-06-04 20:59:36.647,0.0,1081990.0,4,16.0
6a217e5e8267300cb074eaf8,512.0,1,False,2026-06-04 20:59:36.647,0.0,529990.0,0,16.0
6a217e5e8267300cb074eafb,1024.0,1,False,2026-06-04 20:59:36.647,0.0,669990.0,4,16.0
6a217e5e8267300cb074eb05,1024.0,2,False,2026-06-04 20:59:36.647,0.0,1699990.0,1,24.0
6a217e5e8267300cb074eb0e,512.0,1,False,2026-06-04 20:59:36.647,0.0,715990.0,0,16.0
6a217e5e8267300cb074eb12,512.0,1,False,2026-06-04 20:59:36.647,0.0,639990.0,0,8.0
6a217e5e8267300cb074eb16,1024.0,1,False,2026-06-04 20:59:36.647,0.0,1793343.0,1,16.0
6a217e5e8267300cb074eb17,256.0,1,False,2026-06-04 20:59:36.647,0.0,583990.0,0,8.0
6a217e5e8267300cb074eb18,512.0,1,False,2026-06-04 20:59:36.647,0.0,1399990.0,4,16.0
6a217e5e8267300cb074eb1c,1024.0,1,False,2026-06-04 20:59:36.647,0.0,949990.0,4,16.0
6a217e5e8267300cb074eb20,1024.0,0,False,2026-06-04 20:59:36.647,0.0,3004250.0,1,32.0
6a217e5e8267300cb074eb22,1024.0,1,False,2026-06-04 20:59:36.647,0.0,1874550.0,1,16.0
6a217e5e8267300cb074eb23,1024.0,0,False,2026-06-04 20:59:36.647,0.0,1849995.0,1,32.0
6a217e5e8267300cb074eb27,256.0,1,False,2026-06-04 20:59:36.647,0.0,369990.0,0,8.0
6a217e5e8267300cb074eb2b,2048.0,5,False,2026-06-04 20:59:36.647,0.0,2474990.0,2,32.0
6a217e5e8267300cb074eb31,512.0,1,False,2026-06-04 20:59:36.647,0.0,1202990.0,4,16.0
6a217e5e8267300cb074eb34,1024.0,0,False,2026-06-04 20:59:36.647,3.0,1583990.0,1,32.0
6a217e5e8267300cb074eb3f,2048.0,0,False,2026-06-04 20:59:36.647,3.0,1149990.0,1,16.0
6a217e5e8267300cb074eb41,256.0,2,False,2026-06-04 20:59:36.647,3.0,1099990.0,4,32.0
6a217e5e8267300cb074eb42,512.0,1,False,2026-06-04 20:59:36.647,3.0,1197990.0,4,16.0
6a217e5e8267300cb074eb48,2048.0,8,False,2026-06-04 20:59:36.647,3.0,1599990.0,3,64.0
6a217e5e8267300cb074eb4c,512.0,1,False,2026-06-04 20:59:36.647,3.0,888726.0,0,16.0
6a217e5e8267300cb074eb50,2048.0,8,False,2026-06-04 20:59:36.647,3.0,1599990.0,3,64.0
6a217e5e8267300cb074eb52,1024.0,0,False,2026-06-04 20:59:36.647,3.0,1299990.0,1,32.0
6a217e5e8267300cb074eb53,1024.0,7,False,2026-06-04 20:59:36.648,3.0,1499990.0,3,64.0
6a217e5e8267300cb074eb5c,256.0,1,False,2026-06-04 20:59:36.648,3.0,289990.0,0,16.0
6a217e5e8267300cb074eb5d,512.0,2,False,2026-06-04 20:59:36.648,3.0,799990.0,4,32.0
6a217e5e8267300cb074eb5f,1024.0,1,False,2026-06-04 20:59:36.648,3.0,1049990.0,4,16.0
6a217e5e8267300cb074eb61,1024.0,1,False,2026-06-04 20:59:36.648,3.0,829990.0,4,16.0
6a217e5e8267300cb074eb6f,512.0,1,False,2026-06-04 20:59:36.648,3.0,970990.0,4,16.0
6a217e5e8267300cb074eb72,256.0,1,False,2026-06-04 20:59:36.648,3.0,1195990.0,0,8.0
6a217e5e8267300cb074eb73,1024.0,7,False,2026-06-04 20:59:36.648,3.0,1499990.0,3,64.0
6a217e5e8267300cb074eb7b,2048.0,0,False,2026-06-04 20:59:36.648,3.0,1149990.0,1,16.0
6a217e5e8267300cb074eb7e,1024.0,0,False,2026-06-04 20:59:36.648,3.0,1502990.0,1,32.0
6a217e5e8267300cb074eb81,512.0,1,False,2026-06-04 20:59:36.648,3.0,1324990.0,4,16.0
6a217e5e8267300cb074eb84,1024.0,0,False,2026-06-04 20:59:36.648,3.0,1149990.0,1,32.0
6a217e5e8267300cb074eb87,1024.0,7,False,2026-06-04 20:59:36.648,3.0,1499990.0,3,64.0
6a217e5e8267300cb074ea74,1024.0,1,False,2026-06-04 20:59:36.648,0.0,549990.0,4,16.0
6a217e5e8267300cb074ea78,512.0,1,False,2026-06-04 20:59:36.648,0.0,715990.0,0,16.0
6a217e5e8267300cb074ea7b,512.0,1,False,2026-06-04 20:59:36.648,0.0,610990.0,0,8.0
6a217e5e8267300cb074ea7c,1024.0,0,False,2026-06-04 20:59:36.648,0.0,1749990.0,1,32.0
6a217e5e8267300cb074ea80,512.0,1,False,2026-06-04 20:59:36.648,0.0,1377990.0,4,16.0
6a217e5e8267300cb074ea81,1024.0,1,False,2026-06-04 20:59:36.648,0.0,1620990.0,1,16.0
